user_id,item_type,grammar_tag,time,y
18324835316174995e3,production_grammar,present-progressive,Baseline,1
18324835316174995e3,production_grammar,present-progressive,Post-test,1
18324835316174995e3,production_vocabulary,NA,Baseline,1
18324835316174995e3,production_vocabulary,NA,Post-test,1
18324835316174995e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
18324835316174995e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
18324835316174995e3,multiple-choice_vocabulary,NA,Baseline,1
18324835316174995e3,multiple-choice_vocabulary,NA,Post-test,1
5665833409892043e3,production_grammar,present-progressive,Baseline,0
5665833409892043e3,production_grammar,present-progressive,Post-test,1
5665833409892043e3,production_vocabulary,NA,Baseline,1
5665833409892043e3,production_vocabulary,NA,Post-test,1
5665833409892043e3,multiple-choice_grammar,it-as-a-subject,Baseline,0
5665833409892043e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
5665833409892043e3,multiple-choice_vocabulary,NA,Baseline,1
5665833409892043e3,multiple-choice_vocabulary,NA,Post-test,1
6209359287620478e3,production_grammar,comparatives-superlatives,Baseline,0
6209359287620478e3,production_grammar,comparatives-superlatives,Post-test,1
6209359287620478e3,production_vocabulary,NA,Baseline,0
6209359287620478e3,production_vocabulary,NA,Post-test,1
6209359287620478e3,multiple-choice_grammar,present-progressive,Baseline,1
6209359287620478e3,multiple-choice_grammar,present-progressive,Post-test,1
6209359287620478e3,multiple-choice_vocabulary,NA,Baseline,1
6209359287620478e3,multiple-choice_vocabulary,NA,Post-test,1
1034491043522373e4,production_grammar,imperative,Baseline,1
1034491043522373e4,production_grammar,imperative,Post-test,1
1034491043522373e4,production_vocabulary,NA,Baseline,1
1034491043522373e4,production_vocabulary,NA,Post-test,1
1034491043522373e4,multiple-choice_grammar,comparatives-superlatives,Baseline,1
1034491043522373e4,multiple-choice_grammar,comparatives-superlatives,Post-test,0
1034491043522373e4,multiple-choice_grammar,phrasal-verbs,Baseline,0
1034491043522373e4,multiple-choice_grammar,phrasal-verbs,Post-test,0
9382010248084427e3,production_grammar,comparatives-superlatives,Baseline,1
9382010248084427e3,production_grammar,comparatives-superlatives,Post-test,0
9382010248084427e3,production_vocabulary,NA,Baseline,0
9382010248084427e3,production_vocabulary,NA,Post-test,1
9382010248084427e3,multiple-choice_grammar,simple-present-q-be,Baseline,0
9382010248084427e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
9382010248084427e3,multiple-choice_vocabulary,NA,Baseline,1
9382010248084427e3,multiple-choice_vocabulary,NA,Post-test,1
9678409633212193e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
9678409633212193e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
9678409633212193e3,production_vocabulary,NA,Baseline,1
9678409633212193e3,production_vocabulary,NA,Post-test,1
9678409633212193e3,multiple-choice_grammar,possessive-s,Baseline,0
9678409633212193e3,multiple-choice_grammar,possessive-s,Post-test,0
9678409633212193e3,multiple-choice_grammar,existential,Baseline,1
9678409633212193e3,multiple-choice_grammar,existential,Post-test,1
10836364071068938e3,production_grammar,gerund-as-a-noun,Baseline,0
10836364071068938e3,production_grammar,gerund-as-a-noun,Post-test,0
10836364071068938e3,production_vocabulary,NA,Baseline,0
10836364071068938e3,production_vocabulary,NA,Post-test,1
10836364071068938e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
10836364071068938e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
10836364071068938e3,multiple-choice_grammar,articles,Baseline,1
10836364071068938e3,multiple-choice_grammar,articles,Post-test,0
15032520949041697e3,production_grammar,simple-present-neg-does,Baseline,0
15032520949041697e3,production_grammar,simple-present-neg-does,Post-test,1
15032520949041697e3,production_vocabulary,NA,Baseline,1
15032520949041697e3,production_vocabulary,NA,Post-test,1
15032520949041697e3,multiple-choice_grammar,articles,Baseline,1
15032520949041697e3,multiple-choice_grammar,articles,Post-test,1
15032520949041697e3,multiple-choice_vocabulary,NA,Baseline,1
15032520949041697e3,multiple-choice_vocabulary,NA,Post-test,1
7085546958834887e3,production_grammar,plural,Baseline,1
7085546958834887e3,production_grammar,plural,Post-test,0
7085546958834887e3,production_vocabulary,NA,Baseline,1
7085546958834887e3,production_vocabulary,NA,Post-test,1
7085546958834887e3,multiple-choice_grammar,simple-present-q-does,Baseline,1
7085546958834887e3,multiple-choice_grammar,simple-present-q-does,Post-test,0
7085546958834887e3,multiple-choice_grammar,possessive-s,Baseline,0
7085546958834887e3,multiple-choice_grammar,possessive-s,Post-test,0
17160311896096956e3,production_grammar,present-progressive,Baseline,0
17160311896096956e3,production_grammar,present-progressive,Post-test,1
17160311896096956e3,production_vocabulary,NA,Baseline,1
17160311896096956e3,production_vocabulary,NA,Post-test,1
17160311896096956e3,multiple-choice_grammar,modal-verbs,Baseline,1
17160311896096956e3,multiple-choice_grammar,modal-verbs,Post-test,1
17160311896096956e3,multiple-choice_grammar,simple-present-statements-3rd,Baseline,0
17160311896096956e3,multiple-choice_grammar,simple-present-statements-3rd,Post-test,1
12901185042290285e3,production_grammar,simple-present-questions-does,Baseline,1
12901185042290285e3,production_grammar,simple-present-questions-does,Post-test,1
12901185042290285e3,production_vocabulary,NA,Baseline,1
12901185042290285e3,production_vocabulary,NA,Post-test,1
12901185042290285e3,multiple-choice_grammar,simple-present-q-do,Baseline,0
12901185042290285e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
12901185042290285e3,multiple-choice_vocabulary,NA,Baseline,1
12901185042290285e3,multiple-choice_vocabulary,NA,Post-test,1
7123665011361613e3,production_grammar,simple-present-questions-do,Baseline,1
7123665011361613e3,production_grammar,simple-present-questions-do,Post-test,1
7123665011361613e3,production_vocabulary,NA,Baseline,1
7123665011361613e3,production_vocabulary,NA,Post-test,1
7123665011361613e3,multiple-choice_grammar,modal-verbs,Baseline,1
7123665011361613e3,multiple-choice_grammar,modal-verbs,Post-test,1
7123665011361613e3,multiple-choice_vocabulary,NA,Baseline,1
7123665011361613e3,multiple-choice_vocabulary,NA,Post-test,1
966013717493134e4,production_grammar,existential,Baseline,0
966013717493134e4,production_grammar,existential,Post-test,1
966013717493134e4,production_vocabulary,NA,Baseline,1
966013717493134e4,production_vocabulary,NA,Post-test,1
966013717493134e4,multiple-choice_grammar,plural,Baseline,0
966013717493134e4,multiple-choice_grammar,plural,Post-test,0
966013717493134e4,multiple-choice_vocabulary,NA,Baseline,1
966013717493134e4,multiple-choice_vocabulary,NA,Post-test,1
1444956909002793e4,production_grammar,modal-verbs,Baseline,0
1444956909002793e4,production_grammar,modal-verbs,Post-test,1
1444956909002793e4,production_vocabulary,NA,Baseline,1
1444956909002793e4,production_vocabulary,NA,Post-test,1
1444956909002793e4,multiple-choice_grammar,simple-present-q-does,Baseline,0
1444956909002793e4,multiple-choice_grammar,simple-present-q-does,Post-test,0
1444956909002793e4,multiple-choice_vocabulary,NA,Baseline,1
1444956909002793e4,multiple-choice_vocabulary,NA,Post-test,1
2759349186299264e3,production_grammar,simple-present-questions-do,Baseline,0
2759349186299264e3,production_grammar,simple-present-questions-do,Post-test,1
2759349186299264e3,production_vocabulary,NA,Baseline,1
2759349186299264e3,production_vocabulary,NA,Post-test,1
2759349186299264e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
2759349186299264e3,multiple-choice_grammar,simple-present-q-do,Post-test,0
2759349186299264e3,multiple-choice_grammar,modal-verbs,Baseline,1
2759349186299264e3,multiple-choice_grammar,modal-verbs,Post-test,0
1254816540850897e4,production_grammar,comparatives-superlatives,Baseline,1
1254816540850897e4,production_grammar,comparatives-superlatives,Post-test,1
1254816540850897e4,production_vocabulary,NA,Baseline,1
1254816540850897e4,production_vocabulary,NA,Post-test,1
1254816540850897e4,multiple-choice_grammar,articles,Baseline,0
1254816540850897e4,multiple-choice_grammar,articles,Post-test,1
1254816540850897e4,multiple-choice_vocabulary,NA,Baseline,1
1254816540850897e4,multiple-choice_vocabulary,NA,Post-test,1
15556818257648058e3,production_grammar,simple-present-neg-does,Baseline,0
15556818257648058e3,production_grammar,simple-present-neg-does,Post-test,1
15556818257648058e3,production_grammar,simple-present-neg-does,Baseline,0
15556818257648058e3,production_grammar,simple-present-neg-does,Post-test,1
15556818257648058e3,production_grammar,simple-present-neg-does,Baseline,0
15556818257648058e3,production_grammar,simple-present-neg-does,Post-test,1
15556818257648058e3,production_grammar,simple-present-neg-does,Baseline,0
15556818257648058e3,production_grammar,simple-present-neg-does,Post-test,1
15556818257648058e3,production_grammar,simple-present-neg-does,Baseline,0
15556818257648058e3,production_grammar,simple-present-neg-does,Post-test,1
15556818257648058e3,production_vocabulary,NA,Baseline,1
15556818257648058e3,production_vocabulary,NA,Post-test,1
15556818257648058e3,production_vocabulary,NA,Baseline,1
15556818257648058e3,production_vocabulary,NA,Post-test,1
15556818257648058e3,production_vocabulary,NA,Baseline,1
15556818257648058e3,production_vocabulary,NA,Post-test,1
15556818257648058e3,production_vocabulary,NA,Baseline,1
15556818257648058e3,production_vocabulary,NA,Post-test,1
15556818257648058e3,production_vocabulary,NA,Baseline,1
15556818257648058e3,production_vocabulary,NA,Post-test,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
15556818257648058e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Baseline,1
15556818257648058e3,multiple-choice_grammar,it-as-a-subject,Post-test,1
3679276256071262e3,production_grammar,simple-present-neg-does,Baseline,0
3679276256071262e3,production_grammar,simple-present-neg-does,Post-test,1
3679276256071262e3,production_vocabulary,NA,Baseline,1
3679276256071262e3,production_vocabulary,NA,Post-test,1
3679276256071262e3,multiple-choice_grammar,existential,Baseline,1
3679276256071262e3,multiple-choice_grammar,existential,Post-test,0
3679276256071262e3,multiple-choice_grammar,simple-present-q-be,Baseline,1
3679276256071262e3,multiple-choice_grammar,simple-present-q-be,Post-test,1
12495705431638764e3,production_grammar,present-progressive,Baseline,0
12495705431638764e3,production_grammar,present-progressive,Post-test,1
12495705431638764e3,production_vocabulary,NA,Baseline,1
12495705431638764e3,production_vocabulary,NA,Post-test,1
12495705431638764e3,multiple-choice_grammar,simple-present-neg-do,Baseline,0
12495705431638764e3,multiple-choice_grammar,simple-present-neg-do,Post-test,1
12495705431638764e3,multiple-choice_vocabulary,NA,Baseline,1
12495705431638764e3,multiple-choice_vocabulary,NA,Post-test,1
4937062077286535e3,production_grammar,simple-present-statements-non-3rd,Baseline,1
4937062077286535e3,production_grammar,simple-present-statements-non-3rd,Post-test,1
4937062077286535e3,production_vocabulary,NA,Baseline,1
4937062077286535e3,production_vocabulary,NA,Post-test,1
4937062077286535e3,multiple-choice_grammar,simple-present-neg-does,Baseline,0
4937062077286535e3,multiple-choice_grammar,simple-present-neg-does,Post-test,1
4937062077286535e3,multiple-choice_grammar,simple-present-neg-do,Baseline,1
4937062077286535e3,multiple-choice_grammar,simple-present-neg-do,Post-test,1
2428565949826855e3,production_grammar,gerund-as-a-noun,Baseline,0
2428565949826855e3,production_grammar,gerund-as-a-noun,Post-test,0
2428565949826855e3,production_vocabulary,NA,Baseline,1
2428565949826855e3,production_vocabulary,NA,Post-test,1
2428565949826855e3,multiple-choice_grammar,simple-present-q-do,Baseline,1
2428565949826855e3,multiple-choice_grammar,simple-present-q-do,Post-test,1
2428565949826855e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
2428565949826855e3,multiple-choice_grammar,phrasal-verbs,Post-test,1
16286984558492185e3,production_grammar,imperative,Baseline,1
16286984558492185e3,production_grammar,imperative,Post-test,0
16286984558492185e3,production_vocabulary,NA,Baseline,0
16286984558492185e3,production_vocabulary,NA,Post-test,0
16286984558492185e3,multiple-choice_grammar,simple-present-q-does,Baseline,0
16286984558492185e3,multiple-choice_grammar,simple-present-q-does,Post-test,1
16286984558492185e3,multiple-choice_grammar,possessive-s,Baseline,0
16286984558492185e3,multiple-choice_grammar,possessive-s,Post-test,0
4997222178610251e3,production_grammar,present-progressive,Baseline,1
4997222178610251e3,production_grammar,present-progressive,Post-test,1
4997222178610251e3,production_vocabulary,NA,Baseline,1
4997222178610251e3,production_vocabulary,NA,Post-test,1
4997222178610251e3,multiple-choice_grammar,phrasal-verbs,Baseline,1
4997222178610251e3,multiple-choice_grammar,phrasal-verbs,Post-test,1
4997222178610251e3,multiple-choice_vocabulary,NA,Baseline,0
4997222178610251e3,multiple-choice_vocabulary,NA,Post-test,1
7079201488643803e3,production_grammar,simple-present-questions-do,Baseline,1
7079201488643803e3,production_grammar,simple-present-questions-do,Post-test,0
7079201488643803e3,production_vocabulary,NA,Baseline,0
7079201488643803e3,production_vocabulary,NA,Post-test,1
7079201488643803e3,multiple-choice_grammar,articles,Baseline,0
7079201488643803e3,multiple-choice_grammar,articles,Post-test,0
7079201488643803e3,multiple-choice_vocabulary,NA,Baseline,1
7079201488643803e3,multiple-choice_vocabulary,NA,Post-test,1
9392185534700691e3,production_grammar,simple-present-neg-do,Baseline,1
9392185534700691e3,production_grammar,simple-present-neg-do,Post-test,0
9392185534700691e3,production_vocabulary,NA,Baseline,1
